Invoice_Number,Invoice_Date,Customer_Name,Region,Product,Sales_Amount
INV105751,45499,Gupta Retailers,North,Shampoo 180ml,49064
INV105752,45528,Verma Traders,North,Toothpaste 150g,24197
INV105753,45313,Gupta Retailers,East,Soap 100g,25930
INV105754,45476,Singh Enterprises,North,Toothpaste 150g,24433
INV105755,45533,Agarwal Stores,South,Shampoo 180ml,22133
INV105756,45654,Gupta Retailers,East,Soap 100g,26766
INV105757,45574,Agarwal Stores,North,Shampoo 180ml,9106
INV105758,45332,Singh Enterprises,North,Detergent 1kg,7075
INV105759,45627,Gupta Retailers,South,Soap 100g,41289
INV105760,45453,Gupta Retailers,West,Soap 100g,4664
INV105761,45451,Singh Enterprises,East,Toothpaste 150g,44676
INV105762,45380,Sharma Distributors,North,Soap 100g,4026
INV105763,45613,Gupta Retailers,South,Detergent 1kg,40581
INV105764,45303,Gupta Retailers,East,Toothpaste 150g,43250
INV105765,45364,Verma Traders,South,Toothpaste 150g,49845
INV105766,45367,Sharma Distributors,East,Biscuits 200g,39695
INV105767,45637,Gupta Retailers,West,Soap 100g,20662
INV105768,45492,Singh Enterprises,West,Biscuits 200g,33295
INV105769,45301,Agarwal Stores,East,Detergent 1kg,11727
INV105770,45643,Singh Enterprises,East,Soap 100g,4331
INV105771,45517,Sharma Distributors,South,Biscuits 200g,2437
INV105772,45467,Verma Traders,East,Biscuits 200g,16514
INV105773,45567,Verma Traders,North,Toothpaste 150g,17868
INV105774,45330,Verma Traders,East,Biscuits 200g,36088
INV105775,45351,Singh Enterprises,East,Biscuits 200g,32974
INV105776,45357,Agarwal Stores,West,Soap 100g,44607
INV105777,45612,Agarwal Stores,West,Soap 100g,18108
INV105778,45415,Gupta Retailers,South,Toothpaste 150g,33011
INV105779,45455,Agarwal Stores,East,Soap 100g,17256
INV105780,45450,Agarwal Stores,North,Detergent 1kg,20277
INV105781,45348,Gupta Retailers,North,Toothpaste 150g,19260
INV105782,45369,Singh Enterprises,East,Detergent 1kg,20587
INV105783,45485,Singh Enterprises,South,Soap 100g,18086
INV105784,45576,Sharma Distributors,North,Soap 100g,14962
INV105785,45306,Singh Enterprises,South,Toothpaste 150g,12931
INV105786,45303,Verma Traders,East,Biscuits 200g,8884
INV105787,45392,Verma Traders,South,Shampoo 180ml,1765
INV105788,45447,Sharma Distributors,East,Shampoo 180ml,48684
INV105789,45631,Agarwal Stores,West,Soap 100g,5172
INV105790,45416,Sharma Distributors,East,Detergent 1kg,37796
INV105791,45650,Gupta Retailers,South,Toothpaste 150g,10786
INV105792,45571,Sharma Distributors,North,Biscuits 200g,30619
INV105793,45401,Sharma Distributors,East,Soap 100g,22401
INV105794,45625,Verma Traders,East,Detergent 1kg,49955
INV105795,45648,Gupta Retailers,East,Soap 100g,2963
INV105796,45437,Gupta Retailers,West,Shampoo 180ml,36299
INV105797,45507,Sharma Distributors,West,Soap 100g,2330
INV105798,45453,Gupta Retailers,West,Detergent 1kg,16472
INV105799,45419,Gupta Retailers,North,Shampoo 180ml,45204
INV105800,45605,Singh Enterprises,North,Soap 100g,27537
INV105801,45623,Gupta Retailers,East,Shampoo 180ml,32363
INV105802,45441,Agarwal Stores,North,Toothpaste 150g,33822
INV105803,45327,Gupta Retailers,South,Detergent 1kg,26538
INV105804,45464,Verma Traders,South,Detergent 1kg,35871
INV105805,45313,Singh Enterprises,West,Toothpaste 150g,24383
INV105806,45497,Verma Traders,South,Detergent 1kg,43615
INV105807,45418,Verma Traders,South,Detergent 1kg,17270
INV105808,45627,Agarwal Stores,East,Soap 100g,40264
INV105809,45647,Singh Enterprises,West,Biscuits 200g,38957
INV105810,45508,Sharma Distributors,West,Soap 100g,41981
INV105811,45387,Gupta Retailers,West,Toothpaste 150g,16836
INV105812,45455,Agarwal Stores,South,Toothpaste 150g,7837
INV105813,45439,Agarwal Stores,North,Biscuits 200g,18965
INV105814,45309,Sharma Distributors,East,Soap 100g,30917
INV105815,45585,Agarwal Stores,North,Soap 100g,27277
INV105816,45486,Sharma Distributors,West,Soap 100g,42613
INV105817,45442,Sharma Distributors,West,Shampoo 180ml,7356
INV105818,45656,Sharma Distributors,South,Shampoo 180ml,13344
INV105819,45414,Agarwal Stores,East,Soap 100g,8696
INV105820,45478,Sharma Distributors,East,Shampoo 180ml,6669
INV105821,45440,Agarwal Stores,East,Soap 100g,7143
INV105822,45395,Singh Enterprises,South,Toothpaste 150g,7388
INV105823,45534,Sharma Distributors,North,Soap 100g,18242
INV105824,45522,Agarwal Stores,East,Shampoo 180ml,20364
INV105825,45497,Agarwal Stores,North,Biscuits 200g,35085
INV105826,45489,Agarwal Stores,South,Toothpaste 150g,17610
INV105827,45628,Gupta Retailers,South,Detergent 1kg,2120
INV105828,45378,Gupta Retailers,North,Biscuits 200g,49161
INV105829,45433,Sharma Distributors,East,Biscuits 200g,6117
INV105830,45608,Singh Enterprises,North,Detergent 1kg,45597
INV105831,45490,Sharma Distributors,East,Toothpaste 150g,32727
INV105832,45337,Verma Traders,West,Detergent 1kg,11922
INV105833,45579,Verma Traders,West,Toothpaste 150g,46934
INV105834,45306,Singh Enterprises,East,Toothpaste 150g,25575
INV105835,45335,Singh Enterprises,North,Toothpaste 150g,8941
INV105836,45460,Singh Enterprises,East,Biscuits 200g,830
INV105837,45601,Gupta Retailers,East,Toothpaste 150g,2372
INV105838,45335,Gupta Retailers,East,Detergent 1kg,32980
INV105839,45389,Verma Traders,West,Biscuits 200g,44745
INV105840,45552,Singh Enterprises,South,Toothpaste 150g,5982
INV105841,45400,Agarwal Stores,West,Shampoo 180ml,24525
INV105842,45574,Verma Traders,East,Shampoo 180ml,6039
INV105843,45634,Singh Enterprises,North,Toothpaste 150g,33507
INV105844,45395,Agarwal Stores,South,Shampoo 180ml,6069
INV105845,45547,Singh Enterprises,East,Soap 100g,29971
INV105846,45497,Sharma Distributors,South,Biscuits 200g,14699
INV105847,45626,Agarwal Stores,North,Soap 100g,9906
INV105848,45334,Sharma Distributors,South,Biscuits 200g,23397
INV105849,45644,Gupta Retailers,South,Detergent 1kg,23306
INV105850,45536,Verma Traders,East,Shampoo 180ml,31269
INV105851,45578,Singh Enterprises,North,Shampoo 180ml,39096
INV105852,45646,Verma Traders,North,Shampoo 180ml,29343
INV105853,45564,Singh Enterprises,West,Toothpaste 150g,5617
INV105854,45374,Sharma Distributors,South,Biscuits 200g,48301
INV105855,45401,Agarwal Stores,East,Toothpaste 150g,28844
INV105856,45481,Agarwal Stores,South,Shampoo 180ml,10392
INV105857,45579,Singh Enterprises,South,Detergent 1kg,35333
INV105858,45542,Sharma Distributors,South,Shampoo 180ml,38776
INV105859,45503,Singh Enterprises,East,Toothpaste 150g,5206
INV105860,45582,Singh Enterprises,South,Shampoo 180ml,10345
INV105861,45424,Singh Enterprises,East,Soap 100g,30441
INV105862,45492,Agarwal Stores,North,Soap 100g,44429
INV105863,45576,Singh Enterprises,South,Toothpaste 150g,32029
INV105864,45617,Agarwal Stores,West,Soap 100g,25291
INV105865,45386,Gupta Retailers,North,Biscuits 200g,39054
INV105866,45569,Sharma Distributors,West,Biscuits 200g,20905
INV105867,45616,Gupta Retailers,South,Toothpaste 150g,48838
INV105868,45510,Singh Enterprises,North,Soap 100g,47685
INV105869,45380,Agarwal Stores,East,Biscuits 200g,40002
INV105870,45363,Sharma Distributors,South,Soap 100g,6222
INV105871,45538,Verma Traders,South,Shampoo 180ml,29804
INV105872,45420,Sharma Distributors,East,Soap 100g,13246
INV105873,45503,Sharma Distributors,West,Soap 100g,24843
INV105874,45634,Singh Enterprises,North,Toothpaste 150g,20337
INV105875,45387,Gupta Retailers,North,Shampoo 180ml,33526
INV105876,45366,Gupta Retailers,East,Biscuits 200g,5274
INV105877,45345,Verma Traders,North,Biscuits 200g,36154
INV105878,45635,Singh Enterprises,East,Soap 100g,3967
INV105879,45345,Sharma Distributors,West,Detergent 1kg,28180
INV105880,45509,Gupta Retailers,West,Detergent 1kg,5889
INV105881,45307,Gupta Retailers,North,Biscuits 200g,37261
INV105882,45390,Agarwal Stores,East,Soap 100g,46022
INV105883,45311,Sharma Distributors,East,Soap 100g,8136
INV105884,45337,Singh Enterprises,East,Shampoo 180ml,29040
INV105885,45484,Gupta Retailers,East,Toothpaste 150g,31644
INV105886,45349,Singh Enterprises,North,Detergent 1kg,33696
INV105887,45402,Sharma Distributors,South,Soap 100g,11320
INV105888,45420,Sharma Distributors,North,Biscuits 200g,3670
INV105889,45628,Gupta Retailers,East,Detergent 1kg,16467
INV105890,45485,Verma Traders,South,Toothpaste 150g,37629
INV105891,45631,Singh Enterprises,South,Soap 100g,23164
INV105892,45617,Singh Enterprises,North,Detergent 1kg,40141
INV105893,45299,Agarwal Stores,East,Soap 100g,45704
INV105894,45320,Sharma Distributors,East,Toothpaste 150g,626
INV105895,45403,Sharma Distributors,East,Shampoo 180ml,42723
INV105896,45452,Gupta Retailers,East,Detergent 1kg,43786
INV105897,45422,Gupta Retailers,East,Toothpaste 150g,40496
INV105898,45479,Gupta Retailers,South,Shampoo 180ml,26706
INV105899,45454,Agarwal Stores,North,Shampoo 180ml,46957
INV105900,45488,Verma Traders,North,Toothpaste 150g,18308
INV105901,45655,Gupta Retailers,West,Biscuits 200g,23466
INV105902,45495,Gupta Retailers,North,Toothpaste 150g,29024
INV105903,45503,Gupta Retailers,South,Soap 100g,39849
INV105904,45400,Agarwal Stores,West,Biscuits 200g,48162
INV105905,45567,Singh Enterprises,South,Shampoo 180ml,49308
INV105906,45364,Verma Traders,North,Detergent 1kg,37506
INV105907,45458,Singh Enterprises,South,Shampoo 180ml,17198
INV105908,45551,Sharma Distributors,South,Detergent 1kg,14864
INV105909,45534,Sharma Distributors,North,Detergent 1kg,31964
INV105910,45566,Gupta Retailers,South,Toothpaste 150g,24013
INV105911,45393,Singh Enterprises,West,Toothpaste 150g,15557
INV105912,45464,Agarwal Stores,West,Shampoo 180ml,28488
INV105913,45462,Verma Traders,East,Toothpaste 150g,11365
INV105914,45432,Singh Enterprises,West,Shampoo 180ml,7211
INV105915,45479,Singh Enterprises,West,Toothpaste 150g,42191
INV105916,45377,Verma Traders,North,Toothpaste 150g,23208
INV105917,45343,Singh Enterprises,West,Detergent 1kg,49142
INV105918,45402,Singh Enterprises,North,Biscuits 200g,8192
INV105919,45656,Verma Traders,West,Toothpaste 150g,41881
INV105920,45633,Agarwal Stores,North,Toothpaste 150g,44345
INV105921,45334,Verma Traders,North,Shampoo 180ml,36094
INV105922,45502,Gupta Retailers,South,Detergent 1kg,20331
INV105923,45491,Gupta Retailers,West,Detergent 1kg,7050
INV105924,45589,Gupta Retailers,North,Biscuits 200g,44004
INV105925,45637,Gupta Retailers,West,Biscuits 200g,7723
INV105926,45531,Sharma Distributors,East,Biscuits 200g,49540
INV105927,45406,Agarwal Stores,South,Toothpaste 150g,3836
INV105928,45317,Sharma Distributors,South,Shampoo 180ml,13934
INV105929,45590,Singh Enterprises,North,Soap 100g,42861
INV105930,45368,Singh Enterprises,West,Shampoo 180ml,22342
INV105931,45428,Verma Traders,South,Detergent 1kg,20182
INV105932,45311,Gupta Retailers,South,Biscuits 200g,37331
INV105933,45502,Verma Traders,South,Soap 100g,45007
INV105934,45531,Singh Enterprises,North,Detergent 1kg,11489
INV105935,45330,Gupta Retailers,East,Biscuits 200g,40514
INV105936,45559,Agarwal Stores,North,Soap 100g,21254
INV105937,45498,Singh Enterprises,East,Shampoo 180ml,4948
INV105938,45558,Verma Traders,South,Detergent 1kg,11722
INV105939,45445,Verma Traders,East,Toothpaste 150g,18127
INV105940,45333,Singh Enterprises,North,Soap 100g,49058
INV105941,45302,Sharma Distributors,North,Soap 100g,23442
INV105942,45585,Agarwal Stores,West,Shampoo 180ml,43350
INV105943,45389,Singh Enterprises,West,Shampoo 180ml,9080
INV105944,45566,Singh Enterprises,North,Detergent 1kg,5908
INV105945,45521,Verma Traders,West,Toothpaste 150g,38547
INV105946,45511,Gupta Retailers,South,Biscuits 200g,26481
INV105947,45356,Gupta Retailers,East,Soap 100g,37475
INV105948,45646,Gupta Retailers,North,Soap 100g,14819
INV105949,45523,Verma Traders,North,Detergent 1kg,6574
INV105950,45619,Gupta Retailers,West,Biscuits 200g,32856
INV105951,45343,Singh Enterprises,North,Biscuits 200g,11989
INV105952,45554,Sharma Distributors,West,Biscuits 200g,8627
INV105953,45558,Sharma Distributors,South,Detergent 1kg,36898
INV105954,45650,Sharma Distributors,North,Soap 100g,14460
INV105955,45608,Gupta Retailers,South,Shampoo 180ml,43868
INV105956,45615,Sharma Distributors,South,Soap 100g,11926
INV105957,45445,Gupta Retailers,North,Shampoo 180ml,37410
INV105958,45649,Singh Enterprises,West,Shampoo 180ml,25130
INV105959,45431,Singh Enterprises,West,Detergent 1kg,43774
INV105960,45342,Verma Traders,South,Biscuits 200g,13332
INV105961,45408,Verma Traders,West,Detergent 1kg,18873
INV105962,45337,Agarwal Stores,West,Shampoo 180ml,4523
INV105963,45600,Singh Enterprises,South,Soap 100g,10035
INV105964,45379,Gupta Retailers,North,Shampoo 180ml,36304
INV105965,45499,Agarwal Stores,North,Detergent 1kg,36397
INV105966,45560,Singh Enterprises,East,Soap 100g,49543
INV105967,45380,Gupta Retailers,North,Biscuits 200g,47937
INV105968,45409,Singh Enterprises,West,Detergent 1kg,44192
INV105969,45345,Singh Enterprises,East,Toothpaste 150g,11886
INV105970,45407,Gupta Retailers,East,Shampoo 180ml,40990
INV105971,45409,Singh Enterprises,East,Biscuits 200g,19079
INV105972,45551,Singh Enterprises,North,Biscuits 200g,15148
INV105973,45366,Singh Enterprises,East,Soap 100g,3304
INV105974,45596,Verma Traders,East,Detergent 1kg,21902
INV105975,45298,Sharma Distributors,East,Shampoo 180ml,47877
INV105976,45413,Singh Enterprises,North,Toothpaste 150g,41604
INV105977,45302,Gupta Retailers,North,Shampoo 180ml,21752
INV105978,45639,Singh Enterprises,North,Detergent 1kg,31097
INV105979,45506,Verma Traders,North,Biscuits 200g,15835
INV105980,45570,Verma Traders,South,Toothpaste 150g,1879
INV105981,45319,Singh Enterprises,North,Soap 100g,44995
INV105982,45526,Agarwal Stores,West,Detergent 1kg,42457
INV105983,45604,Sharma Distributors,East,Shampoo 180ml,43674
INV105984,45317,Gupta Retailers,North,Detergent 1kg,32392
INV105985,45345,Gupta Retailers,West,Soap 100g,40153
INV105986,45320,Gupta Retailers,West,Shampoo 180ml,8448
INV105987,45644,Gupta Retailers,West,Toothpaste 150g,5904
INV105988,45455,Verma Traders,South,Shampoo 180ml,22357
INV105989,45561,Sharma Distributors,South,Shampoo 180ml,28408
INV105990,45625,Singh Enterprises,South,Soap 100g,37046
INV105991,45326,Singh Enterprises,West,Shampoo 180ml,47368
INV105992,45577,Agarwal Stores,North,Detergent 1kg,10364
INV105993,45639,Singh Enterprises,West,Biscuits 200g,47775
INV105994,45564,Sharma Distributors,South,Soap 100g,17073
INV105995,45499,Singh Enterprises,South,Soap 100g,45265
INV105996,45529,Verma Traders,South,Soap 100g,15670
INV105997,45384,Singh Enterprises,North,Detergent 1kg,14948
INV105998,45464,Gupta Retailers,West,Detergent 1kg,37858
INV105999,45370,Gupta Retailers,South,Detergent 1kg,36017
INV106000,45401,Gupta Retailers,West,Detergent 1kg,2993
INV106001,45508,Gupta Retailers,West,Shampoo 180ml,37039
INV106002,45649,Verma Traders,South,Soap 100g,5028
INV106003,45397,Verma Traders,East,Soap 100g,1180
INV106004,45338,Verma Traders,East,Toothpaste 150g,805
INV106005,45472,Singh Enterprises,East,Biscuits 200g,17877
INV106006,45355,Gupta Retailers,South,Shampoo 180ml,14340
INV106007,45537,Agarwal Stores,West,Biscuits 200g,34669
INV106008,45535,Agarwal Stores,East,Shampoo 180ml,4801
INV106009,45611,Gupta Retailers,North,Shampoo 180ml,6372
INV106010,45378,Sharma Distributors,East,Shampoo 180ml,39230
INV106011,45508,Singh Enterprises,North,Soap 100g,27563
INV106012,45298,Agarwal Stores,East,Biscuits 200g,25844
INV106013,45569,Verma Traders,East,Biscuits 200g,8884
INV106014,45628,Sharma Distributors,East,Detergent 1kg,48551
INV106015,45501,Verma Traders,North,Biscuits 200g,39042
INV106016,45460,Sharma Distributors,North,Detergent 1kg,36597
INV106017,45621,Sharma Distributors,East,Toothpaste 150g,16895
INV106018,45429,Singh Enterprises,North,Detergent 1kg,26016
INV106019,45597,Verma Traders,West,Shampoo 180ml,32428
INV106020,45521,Verma Traders,East,Soap 100g,41245
INV106021,45599,Agarwal Stores,West,Shampoo 180ml,714
INV106022,45452,Gupta Retailers,South,Toothpaste 150g,32945
INV106023,45292,Gupta Retailers,South,Soap 100g,42133
INV106024,45527,Agarwal Stores,South,Toothpaste 150g,34052
INV106025,45479,Sharma Distributors,West,Shampoo 180ml,9409
INV106026,45295,Agarwal Stores,North,Soap 100g,11198
INV106027,45423,Agarwal Stores,South,Toothpaste 150g,31559
INV106028,45509,Verma Traders,East,Detergent 1kg,14175
INV106029,45551,Agarwal Stores,East,Biscuits 200g,29882
INV106030,45292,Sharma Distributors,North,Shampoo 180ml,4916
INV106031,45362,Gupta Retailers,East,Detergent 1kg,14443
INV106032,45469,Singh Enterprises,West,Toothpaste 150g,4338
INV106033,45480,Agarwal Stores,South,Toothpaste 150g,35555
INV106034,45582,Agarwal Stores,West,Soap 100g,16898
INV106035,45299,Verma Traders,East,Detergent 1kg,38240
INV106036,45544,Verma Traders,West,Toothpaste 150g,26265
INV106037,45583,Agarwal Stores,North,Soap 100g,5973
INV106038,45535,Agarwal Stores,West,Biscuits 200g,49084
INV106039,45414,Sharma Distributors,East,Biscuits 200g,32564
INV106040,45590,Gupta Retailers,East,Soap 100g,36604
INV106041,45574,Gupta Retailers,South,Detergent 1kg,40946
INV106042,45323,Singh Enterprises,West,Soap 100g,8117
INV106043,45625,Gupta Retailers,North,Soap 100g,1225
INV106044,45437,Singh Enterprises,South,Detergent 1kg,46246
INV106045,45447,Verma Traders,East,Biscuits 200g,41327
INV106046,45307,Singh Enterprises,West,Toothpaste 150g,21057
INV106047,45646,Singh Enterprises,North,Biscuits 200g,707
INV106048,45338,Gupta Retailers,East,Detergent 1kg,17798
INV106049,45542,Agarwal Stores,East,Shampoo 180ml,27996
INV106050,45478,Verma Traders,South,Detergent 1kg,23058
INV106051,45322,Sharma Distributors,East,Biscuits 200g,693
INV106052,45551,Singh Enterprises,North,Biscuits 200g,25175
INV106053,45308,Singh Enterprises,North,Detergent 1kg,27326
INV106054,45330,Singh Enterprises,South,Detergent 1kg,45411
INV106055,45595,Agarwal Stores,South,Detergent 1kg,38072
INV106056,45330,Sharma Distributors,North,Biscuits 200g,45075
INV106057,45423,Gupta Retailers,South,Soap 100g,4537
INV106058,45321,Verma Traders,East,Shampoo 180ml,22677
INV106059,45449,Agarwal Stores,North,Soap 100g,43255
INV106060,45569,Sharma Distributors,South,Biscuits 200g,25879
INV106061,45494,Verma Traders,North,Soap 100g,32415
INV106062,45357,Gupta Retailers,East,Detergent 1kg,47380
INV106063,45399,Verma Traders,South,Toothpaste 150g,36642
INV106064,45559,Singh Enterprises,North,Detergent 1kg,28347
